Psub_tag277435_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag277445_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag277519_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag277551_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag277584_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag277590_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag277595_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag277613_3_38_F	CP050510.1	Pseudomonas chlororaphis subsp. aurantiaca	 Proteobacteria
Psub_tag277624_3_38_F	CP045871.1	Litoricola lipolytica	 Proteobacteria
Psub_tag277650_3_38_F	CP026674.1	Pseudomonas sp. SWI44	 Proteobacteria
Psub_tag277677_1_36_R	CP001389.1	Sinorhizobium fredii NGR234	 Proteobacteria
Psub_tag277694_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag277721_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag277732_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag277749_3_38_F	XM_029347135.1	Acropora millepora	Metazoa
Psub_tag277797_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag277847_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag277910_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag277935_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag277938_1_36_R	CP011477.1	Spongiibacter sp. IMCC21906	 Proteobacteria
Psub_tag277957_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag277966_3_38_F	CP045291.1	Delftia tsuruhatensis	 Proteobacteria
Psub_tag278000_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag278033_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag278043_3_38_F	LT897781.1	Marinobacter sp. es.042	 Proteobacteria
Psub_tag278096_1_36_F	CP010855.1	Marinovum algicola DG 898	 Proteobacteria
Psub_tag278107_3_38_F	KX158500.1	uncultured bacterium	 Bacteria Latreille et al. 1825
Psub_tag278146_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag278160_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag278180_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag278200_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag278218_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag278219_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag278235_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag278265_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag278274_3_38_F	CP025804.1	Sulfitobacter sp. SK012	 Proteobacteria
Psub_tag278281_3_38_F	CP017718.1	Hyphomonas sp. Mor2	 Proteobacteria
Psub_tag278381_1_36_R	MH664581.1	uncultured bacterium	 Bacteria Latreille et al. 1825
Psub_tag278398_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag278410_1_36_R	MK967170.1	Maribacter sp.	 Bacteroidetes
Psub_tag278411_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag278417_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag278449_1_36_R	CP001978.1	Marinobacter adhaerens HP15	 Proteobacteria
Psub_tag278450_1_36_R	CP044218.1	Mesorhizobium sp. NIBRBAC000500504	 Proteobacteria
Psub_tag278570_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag278588_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag278598_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag278626_2_37_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag278657_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag278666_3_38_F	JN517687.1	uncultured organism	Uknown kingdom, species: uncultured organism
Psub_tag278699_3_38_F	XM_029349498.1	Acropora millepora	Metazoa
Psub_tag278733_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag278788_2_37_F	CP033116.1	Pseudomonas pelagia	 Proteobacteria
Psub_tag278829_3_38_F	CP021333.1	Marinobacter salarius	 Proteobacteria
Psub_tag278883_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag278885_1_36_R	CP045291.1	Delftia tsuruhatensis	 Proteobacteria
Psub_tag278939_1_36_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag278948_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag279041_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag279073_3_38_F	CP043042.1	Marinobacter fonticola	 Proteobacteria
Psub_tag279185_1_36_R	CP031848.1	Marinobacter sp. Arc7-DN-1	 Proteobacteria
Psub_tag279193_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag279310_3_38_F	XM_029349598.1	Acropora millepora	Metazoa
Psub_tag279352_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag279361_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag279365_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag279396_1_36_R	CP028271.1	Mixta intestinalis	 Proteobacteria
Psub_tag279500_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag279532_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag279557_1_36_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag279575_3_38_F	CP013385.1	Burkholderia sp. LA-2-3-30-S1-D2	 Proteobacteria
Psub_tag279589_1_36_R	CP023818.1	Aeromonas sp. CA23	 Proteobacteria
Psub_tag279597_2_37_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag279598_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag279609_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag279634_1_36_R	CP017715.1	Marinobacter salinus	 Proteobacteria
Psub_tag279635_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag279640_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag279649_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag279666_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag279816_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag279834_3_38_F	CP021334.1	Marinobacter salarius	 Proteobacteria
Psub_tag279888_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag279902_2_37_F	KX158500.1	uncultured bacterium	 Bacteria Latreille et al. 1825
Psub_tag279944_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag279964_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag280027_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag280047_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag280065_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag280079_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag280082_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag280137_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag280150_3_38_F	CP051461.1	Polaromonas vacuolata	 Proteobacteria
Psub_tag280221_3_38_F	AP023189.1	Pseudomonas sp. TUM18999	 Proteobacteria
Psub_tag280225_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag280279_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag280308_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag280350_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag280402_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag280441_3_38_F	CP032351.1	Alcanivorax sp. E4	 Proteobacteria
Psub_tag280452_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag280501_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag280503_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag280508_3_38_F	CP034142.1	Marinobacter sp. NP-4(2019)	 Proteobacteria
Psub_tag280538_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag280546_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag280639_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag280649_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag280742_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag280743_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag280747_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag280761_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag280776_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag280846_1_36_R	CP030053.1	Bradyrhizobium guangzhouense	 Proteobacteria
Psub_tag280906_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag280946_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag280959_1_36_R	CP003984.1	Planktomarina temperata RCA23	 Proteobacteria
Psub_tag280975_3_38_F	CP038148.1	Paraburkholderia sp. 7MH5	 Proteobacteria
Psub_tag281023_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag281068_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag281072_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag281082_3_38_F	CP002418.1	Rhodopseudomonas palustris DX-1	 Proteobacteria
Psub_tag281083_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag281145_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag281158_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag281173_3_38_F	CP013916.1	Sphingomonas sp. LK11	 Proteobacteria
Psub_tag281240_3_38_F	KX158500.1	uncultured bacterium	 Bacteria Latreille et al. 1825
Psub_tag281251_1_36_R	CP034142.1	Marinobacter sp. NP-4(2019)	 Proteobacteria
Psub_tag281263_1_36_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag281298_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag281355_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag281379_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag281443_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag281491_3_38_F	AP022869.1	Halomonas meridiana	 Proteobacteria
Psub_tag281499_1_36_R	MG693697.1	Celeribacter sp.	 Proteobacteria
Psub_tag281533_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag281570_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag281631_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag281643_3_38_F	CP030178.1	Xanthomonas citri pv. punicae	 Proteobacteria
Psub_tag281651_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag281672_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag281733_1_36_F	CP000155.1	Hahella chejuensis KCTC 2396	 Proteobacteria
Psub_tag281771_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag281785_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag281801_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag281815_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag281959_3_38_F	CP053420.1	Alcanivorax sp. IO_7	 Proteobacteria
Psub_tag282119_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag282125_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag282179_1_36_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag282182_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag282193_2_37_R	CP039611.1	Aeromonas schubertii	 Proteobacteria
Psub_tag282222_3_38_F	CP014545.1	Sphingorhabdus sp. M41	 Proteobacteria
Psub_tag282256_3_38_F	CP001510.1	Methylorubrum extorquens AM1	 Proteobacteria
Psub_tag282265_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag282304_1_36_R	CP021333.1	Marinobacter salarius	 Proteobacteria
Psub_tag282401_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag282437_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag282438_3_38_F	AP019537.1	Marinobacter hydrocarbonoclasticus	 Proteobacteria
Psub_tag282464_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag282529_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag282572_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag282646_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag282717_1_36_R	CP049056.1	Halovulum dunhuangense	 Proteobacteria
Psub_tag282783_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag282872_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag282887_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag282894_3_38_F	CP017715.1	Marinobacter salinus	 Proteobacteria
Psub_tag283053_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag283080_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag283138_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag283162_3_38_F	CP026674.1	Pseudomonas sp. SWI44	 Proteobacteria
Psub_tag283209_1_36_R	LT897781.1	Marinobacter sp. es.042	 Proteobacteria
Psub_tag283287_1_36_R	CP026674.1	Pseudomonas sp. SWI44	 Proteobacteria
Psub_tag283288_2_37_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag283295_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag283340_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag283379_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag283449_1_36_R	CP045417.1	Halomonas sp. THAF5a	 Proteobacteria
Psub_tag283481_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag283511_3_38_F	CP045551.1	Pseudomonas putida	 Proteobacteria
Psub_tag283550_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag283608_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag283609_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag283625_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag283645_3_38_F	CP023705.1	Sphingomonas melonis	 Proteobacteria
Psub_tag283677_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag283750_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag283760_1_36_R	CP017057.1	Erythrobacter litoralis	 Proteobacteria
Psub_tag283811_3_38_F	CP045389.1	Roseivivax sp. THAF30	 Proteobacteria
Psub_tag283820_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag283931_1_36_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag283985_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag284062_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag284065_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag284221_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag284242_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag284338_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag284391_2_37_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag284506_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag284522_1_36_R	CP029986.1	Sphingomonas sp. FARSPH	 Proteobacteria
Psub_tag284524_1_36_R	AP019537.1	Marinobacter hydrocarbonoclasticus	 Proteobacteria
Psub_tag284595_1_36_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag284620_2_37_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag284639_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag284658_1_36_R	CP043042.1	Marinobacter fonticola	 Proteobacteria
Psub_tag284696_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag284714_3_38_F	XM_029358134.1	Acropora millepora	Metazoa
Psub_tag284719_3_38_F	CP024893.1	Cobetia sp. ICG0124	 Proteobacteria
Psub_tag284751_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag284759_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag284761_2_37_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag284763_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag284800_1_36_R	CP017483.1	Stenotrophomonas sp. LM091	 Proteobacteria
Psub_tag284810_3_38_F	CP022656.1	Delftia acidovorans	 Proteobacteria
Psub_tag284822_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag284881_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag284901_1_36_R	AP017898.1	Sphingopyxis sp. FD7	 Proteobacteria
Psub_tag284913_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag284932_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag284936_1_36_R	CP020100.1	Pseudomonas sp. S-6-2	 Proteobacteria
Psub_tag284951_1_36_R	AP022337.1	Mameliella alba	 Proteobacteria
Psub_tag284970_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag284978_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag284989_2_37_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag285025_3_38_F	CP045118.1	Pseudomonas sp. SCB32	 Proteobacteria
Psub_tag285027_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag285049_3_38_F	JN976388.1	uncultured bacterium	 Bacteria Latreille et al. 1825
Psub_tag285074_3_38_F	CP043042.1	Marinobacter fonticola	 Proteobacteria
Psub_tag285117_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag285174_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag285219_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag285257_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag285337_1_36_R	CP033368.1	Mesorhizobium loti	 Proteobacteria
Psub_tag285348_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag285358_1_36_R	LT897781.1	Marinobacter sp. es.042	 Proteobacteria
Psub_tag285367_2_37_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag285392_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag285401_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag285481_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag285512_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag285543_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag285559_1_36_F	KX158500.1	uncultured bacterium	 Bacteria Latreille et al. 1825
Psub_tag285560_3_38_F	LT629748.1	Pseudomonas litoralis	 Proteobacteria
Psub_tag285564_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag285593_2_37_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag285613_3_38_F	CP014754.1	Marinobacter sp. LQ44	 Proteobacteria
Psub_tag285627_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag285668_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag285695_2_37_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag285754_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag285757_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag285777_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag285872_3_38_F	LT897781.1	Marinobacter sp. es.042	 Proteobacteria
Psub_tag285886_2_37_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag285899_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag285931_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag286029_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag286146_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag286159_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag286172_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag286183_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag286231_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag286236_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag286243_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag286285_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag286301_1_36_R	CP031146.1	Pseudomonas plecoglossicida	 Proteobacteria
Psub_tag286304_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag286334_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag286348_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag286363_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag286385_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag286468_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag286475_1_36_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag286544_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag286592_3_38_F	CP022992.1	Paraburkholderia aromaticivorans	 Proteobacteria
Psub_tag286613_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag286756_3_38_F	XM_029355531.1	Acropora millepora	Metazoa
Psub_tag286770_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag286832_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag286848_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag286882_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag286961_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag286988_3_38_F	CP043042.1	Marinobacter fonticola	 Proteobacteria
Psub_tag287029_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag287062_2_37_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag287080_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag287164_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag287195_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag287198_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag287275_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag287334_3_38_F	CP003984.1	Planktomarina temperata RCA23	 Proteobacteria
Psub_tag287356_2_37_F	EF489857.1	uncultured Alphaproteobacteria bacterium	 Proteobacteria
Psub_tag287360_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag287382_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag287427_3_38_F	CP000377.1	Ruegeria sp. TM1040	 Proteobacteria
Psub_tag287434_1_36_R	CP009239.1	Cellulophaga lytica	 Bacteroidetes
Psub_tag287468_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag287480_1_36_R	XM_015897818.1	Acropora digitifera	Metazoa
Psub_tag287489_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag287519_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag287522_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag287528_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag287622_2_37_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag287636_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag287651_2_37_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag287708_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag287731_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag287740_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag287761_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag287765_1_36_F	CP053420.1	Alcanivorax sp. IO_7	 Proteobacteria
Psub_tag287823_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag287832_3_38_F	CP017715.1	Marinobacter salinus	 Proteobacteria
Psub_tag287921_1_36_R	CP054595.1	Candidatus Accumulibacter sp.	 Proteobacteria
Psub_tag287931_1_36_R	CP037934.1	Marinobacter sp. JH2	 Proteobacteria
Psub_tag287970_1_36_R	CP031952.1	Phaeobacter inhibens	 Proteobacteria
Psub_tag287973_3_38_F	CP000511.1	Mycolicibacterium vanbaalenii PYR-1	 Actinobacteria
Psub_tag287977_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag288001_3_38_F	CP029985.1	Sphingomonas sp. FARSPH	 Proteobacteria
Psub_tag288005_3_38_F	CP049133.1	Ralstonia mannitolilytica	 Proteobacteria
Psub_tag288013_3_38_F	CP031848.1	Marinobacter sp. Arc7-DN-1	 Proteobacteria
Psub_tag288089_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag288096_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag288098_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag288114_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag288139_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag288154_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag288217_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag288227_1_36_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag288233_3_38_F	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag288264_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag288351_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag288391_2_37_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag288398_1_36_F	CP017715.1	Marinobacter salinus	 Proteobacteria
Psub_tag288498_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag288504_2_37_R	CP007151.1	Marinobacter similis	 Proteobacteria
Psub_tag288558_1_36_R	CP007151.1	Marinobacter similis	 Proteobacteria
